paper_code,content_hash,year,paper,official_number,sub_part,text,kind,subject_slug,status,proposed_slug,proposed_name,score,runner_up_slug,runner_up_name,runner_up_score,proposer_version,approved,edited_slug,essay_type,reviewer_note
UPSC-CSE-MAINS-GS-2026-GS3,dfd7322f11026b5080d99b9e58e34941a27ebfe50db325c67c4e639fc6c11eb8,2026,GS3,19,,Separatist movements have been one of the major factors contributing to militancy and instability in Jammu & Kashmir (J & K). Bring out actions taken by the Government to bring J&K into national mainstream. Discuss pre and post abrogation status of Articles 370 and 35A. Also bring out positive impacts of abrogation of both articles in mainstreaming the state.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-internal-security-border-territorial-security-india-china-ladakh-border-ten-79a0d177,"Border & territorial security: India-China Ladakh border tensions, India-Pakistan LoC ceasefire, demographic inversion in border areas from illegal immigration, post-Article-370 J&K developments",0.1655,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-monetary-00df1bf6,"Monetary policy: instruments, pre- and post-1991-reform eras, Urjit Patel Committee, and the Monetary Policy Committee's inflation-targeting framework",0.139,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,f9b4043f6844a1161cfab3e25351331e67deb82c294d45e4da9221af54ba57bc,2026,GS3,20,,Discuss counterfeit currency and money laundering as major sources of terror funding in India. State the actions being taken at International level to check these menaces. Highlight the role of Financial Action Task Force (FATF) and methods of compliance by its member states in preventing terror funding.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-internal-security-money-laundering-and-black-money-meaning-and-harmful-effe-36a2ec4e,"Money laundering and black money: meaning and harmful effects of money laundering, PMLA 2002 provisions as a check on organized crime/terror-financing, parallel economy dimensions, demonetisation's impact on black money, and cross-border money-laundering coordination challenges",0.2318,gs-3-internal-security-defence-preparedness-terror-financing-fatf-s-role-in-curb-7272f8b9,"Defence preparedness & terror financing: FATF's role in curbing terror financing, indigenization of defence production (Atmanirbhar Bharat), induction of S-400/Tejas Mk1A/indigenous missiles, biological/chemical-warfare preparedness (post-Covid), enhancements in intelligence agencies (RAW/IB/NIA)",0.2075,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,06dd4f6e4e052b64274a98ba675eb0efa5a5ef8030d66aad52b9746f824e8908,2026,GS4,1,a,"Owing to paucity of time, a university professor generates a Ph.D. evaluation report using Artificial Intelligence and submits it with some modifications. Discuss this from the perspective of accountability and integrity.",topic,upsc-cse-mains-gs4,MAPPED,gs-4-emotional-intelligence-importance-of-ei-at-the-workplace-and-in-civil-servi-8723fb7f,Importance of EI at the workplace and in civil services; components of EI applied to conflict resolution and crisis-time administrative communication,0.3206,gs-4-emotional-intelligence-theories-associated-with-emotional-intelligence-and-a82db520,Theories associated with emotional intelligence and whether EI can be developed; components of emotional competence,0.204,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,7c04f04e9ec36b9bef0730c0732a4dce30d238135f22d6baff46c32c6ee73580,2026,GS4,1,b,"A business house is working on a project that could displace a forest community from their habitat. As the administrative officer of that district, what ethical challenges are you likely to face?",topic,upsc-cse-mains-gs4,MAPPED,gs-4-applied-ethics-and-case-studies-business-ethics-principles-dimensions-withi-c27e97d6,"Business ethics: principles, dimensions within organisations, business ethics and corporate governance, philanthropy-to-CSR journey, and implementation issues",0.2025,gs-4-probity-in-governance-components-of-a-citizen-s-charter-and-steps-in-its-fo-482aca05,"Components of a Citizen's Charter and steps in its formulation; concept of work culture, the Indian approach to work, methods of improving work culture, and quality of service delivery",0.1669,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,1b5a70bce86a191952b63b9c33ed9d9573a1d92530868d32d42eeb6c4ffa8ecd,2026,GS4,2,a,"An endangered tribe has developed a severe skeletal deformity. A university research has identified a mineral supplement as a possible remedy, though clinical trials are yet to be conducted. Should the District Magistrate (DM) use this research on the tribe?. Discuss from the perspective of medical and administrative ethics.",topic,upsc-cse-mains-gs4,MAPPED,gs-4-applied-ethics-and-case-studies-health-bio-ethics-case-studies-medical-ethi-c30d8eb2,"Health & bio-ethics (case studies): medical ethics (organ transplant, clinical trials), student suicides, stray-dog-management ethics",0.2652,gs-4-applied-ethics-and-case-studies-animal-ethics-research-on-animals-keeping-a-233cb8de,"Animal ethics: research on animals, keeping animals as pets, cruelty against animals",0.1595,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,c9651b3db7e408ab8f857e26dfa0632639174e1105b3896daa92f3b183554e65,2026,GS4,2,b,Discuss how national security can be balanced with concerns of human rights.,topic,upsc-cse-mains-gs4,MAPPED,gs-4-ethics-and-human-interface-ethics-in-public-life-vs-economic-life-freedom-a-cd5f677f,Ethics in public life vs economic life; freedom and discipline; duties and rights; virtue ethics; consequences of ethics in human actions,0.1588,gs-4-applied-ethics-and-case-studies-international-security-ethics-case-studies-76d5799b,"International & security ethics (case studies): ethics in international relations (trade, war, climate finance), arbitration ethics, peacekeeping and humanitarian intervention, ethics of grey-zone warfare",0.1411,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,42dc059f61c85f268801918cc0afc64fc5e4f7a3ccf19a6507f0d47cb3b48fdb,2026,GS4,3,a,Dr. B. R. Ambedkar had cautioned that employing civil disobedience within a constitutional democracy equates to endorsing ‘anarchy’. How should modern democracies navigate the ethical dilemmas posed by civil disobedience movements that aim to promote social justice against policies that may raise genuine concerns?,topic,upsc-cse-mains-gs4,MAPPED,gs-4-public-civil-service-values-and-ethics-in-public-administration-ethical-con-d4849c2f,Ethical concerns/dilemmas in public and private institutions; laws/rules/regulations vs conscience as sources of ethical guidance; accountability and ethical-governance strengthening,0.2293,gs-4-public-civil-service-values-and-ethics-in-public-administration-conscience-638e7bd4,Conscience vs conformity: whistleblowing dilemmas within rule-bound bureaucratic hierarchies (including the Edward Snowden case — legality vs moral obligation to inform the public),0.2084,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,18b859fa6731f241f3e1d8fb7a16e5f7573af40fec861e3a66c8132d37676753,2026,GS4,3,b,In what ways can an Indian Administrative Officer apply Gandhi’s notion of ‘trusteeship’ to ensure fairness in governance?,topic,upsc-cse-mains-gs4,MAPPED,gs-4-human-values-contributions-of-moral-thinkers-and-administrative-thinkers-fr-ba807afb,"Frequently cited quotation-anchors for ethics answer-writing: Gandhi's 'Seven Sins' and 'the weak can never forgive'; Socrates' 'an unexamined life is not worth living'; Nehru on awakening women as key to awakening the nation; Jefferson's 'honesty is the first chapter in the book of wisdom' (intellectual vs functional honesty); Warren Buffett's 'integrity, intelligence, energy' hiring framework; and comparable Lincoln/Gandhi/Tirukkural anchors",0.1708,gs-4-human-values-contributions-of-moral-thinkers-and-administrative-thinkers-in-3545b522,"Indian moral/spiritual exemplars used as case anchors: Mahatma Gandhi, Dr S. Radhakrishnan, Rabindranath Tagore, Swami Dayanand Saraswati, Mahadeva Govinda Ranade, Sri Aurobindo, Swami Vivekananda, Sardar Patel, B.R. Ambedkar, Raja Ram Mohan Roy, Chhatrapati Shahu Maharaj, Kautilya's classical administrative-ethics ideals",0.1566,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,219745b03cc21537198e6f34dced8efafc83331a06baaba77f0b717c7f7e099e,2026,GS4,3,c,"Shakespeare in Henry IV says, “The arms are fair when the intent of bearing them is just”. What ethical implications does this have in governance?",topic,upsc-cse-mains-gs4,MAPPED,gs-4-public-civil-service-values-and-ethics-in-public-administration-ethical-con-d4849c2f,Ethical concerns/dilemmas in public and private institutions; laws/rules/regulations vs conscience as sources of ethical guidance; accountability and ethical-governance strengthening,0.2775,gs-4-public-civil-service-values-and-ethics-in-public-administration-corporate-g-a52a65a1,"Corporate governance: concept, models of Corporate Social Responsibility, World Bank steps for good corporate governance, and norms for corporate governance in India; concept of business ethics",0.2127,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,6d276d2b7b5afc6bb02cb0605d08df0856371665cdd2e785d38d01067b863c01,2026,GS4,4,a,"Citing the serious adverse effects of long-term medication, a doctor convinces the family of a female patient for surgery. This led the patient to reluctantly consent for the surgery, though her original choice was to opt for medication. Explain the concepts of paternalism and beneficence by analysing the doctor’s action.",topic,upsc-cse-mains-gs4,MAPPED,gs-4-ethics-and-human-interface-values-and-ethics-in-government-the-family-s-con-d2b048fc,Values and ethics in government; the family's contribution to value education; role of family/society/educational institutions in inculcating values,0.1559,gs-4-applied-ethics-and-case-studies-case-studies-crisis-resource-allocation-dil-cd93ac63,"Case studies: crisis & resource-allocation dilemmas: drought-relief tanker capture by a 'tanker mafia', disaster resource-allocation triage (elite vs marginalised site), law-and-order vs root-cause balancing (illicit liquor), government-doctor private-practice neglect with union-strike threat",0.1325,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,61202d86848eee3cdf1c53a14af6f45e7c2e75dcdf49c5cb4926bf272f959763,2026,GS4,4,b,"Efficiency is doing things right, while effectiveness is doing the right thing. How do you strike a balance between the two to enhance productivity?",topic,upsc-cse-mains-gs4,MAPPED,gs-4-applied-ethics-and-case-studies-public-discourse-rights-ethics-case-studies-1c38c2e1,"Public discourse & rights ethics (case studies): internet-shutdown ethics, free speech on social media, social-media influencing, moral policing, identity politics and gender justice, sex-workers'/LGBTQIA+ rights, reproductive rights, 'wokeism' debates",0.1737,gs-4-probity-in-governance-accountability-vs-responsibility-distinguishing-the-t-589a9779,Accountability vs Responsibility: distinguishing the two with a suitable example; utilisation of public funds and problems in fund release/utilisation; parliamentary control on expenditure,0.1405,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,0c62eb132ccfaba8785f5e3c3ffa9044d54934603e7cc465eaeb9f9408ee3887,2026,GS4,5,a,"Usually schools, working in remote areas, do not fully comply with government regulations. However, if the rules are enforced strictly, it would lead to most schools closing down. How should an administrator strike a balance between enforcement of rules and educational rights of children?",topic,upsc-cse-mains-gs4,MAPPED,gs-4-applied-ethics-and-case-studies-case-studies-welfare-access-exclusion-dilem-89b6022e,"Case studies: welfare-access & exclusion dilemmas: digital/biometric exclusion of a genuine welfare beneficiary, biometric-mandate exclusion of poor/labour children, eligibility-criteria strict-rule-vs-humane-exception dilemmas",0.1547,gs-4-public-civil-service-values-and-ethics-in-public-administration-judicial-in-e58f5ced,"Judicial independence as a democratic prerequisite, and where judicial overreach threatens democratic balance",0.1431,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS4,ebe1dc9238c636907ff52004ac3975ce94c326c5ba7385bf217299996de74a0d,2026,GS4,5,b,"In international relations, ethical considerations are often subjugated to the strategic interests of nation-states. Discuss this from an ethical perspective.",topic,upsc-cse-mains-gs4,MAPPED,gs-4-public-civil-service-values-and-ethics-in-public-administration-moral-judge-a6a666fb,Moral judgements in international relations; ethical relation in funding international relations and the concept of moral responsibility; ethics in the working of international organisations,0.4675,gs-4-public-civil-service-values-and-ethics-in-public-administration-ethical-con-d4849c2f,Ethical concerns/dilemmas in public and private institutions; laws/rules/regulations vs conscience as sources of ethical guidance; accountability and ethical-governance strengthening,0.3408,gs-insert-tag-proposer-v1,,,,
