"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes"
"tag","8394f875-e90d-4892-80cc-bbc53fd23c16","2025","61f632ee-31af-4e38-99fb-d1040785acd5","Linkage between development and extremism: Left-Wing Extremism's stated purpose, its resonance with common people, Covid-19's effect on Naxa","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","9b737a6f-fe57-458f-9dd6-c7aac22eabad","2025","62304d51-cb8d-475b-b0c4-2951d56d8505","Case studies: public-service integrity & corruption dilemmas: welfare-scheme 'ghost beneficiary' fraud amid caste sensitivities, law-enforce","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","e4bfe1df-e247-44a8-834b-c598c9974cfd","2025","62304d51-cb8d-475b-b0c4-2951d56d8505","Case studies: public-service integrity & corruption dilemmas: welfare-scheme 'ghost beneficiary' fraud amid caste sensitivities, law-enforce","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","8d045ad1-491b-41fc-8fc7-59306a38116d","2025","6354dd20-e475-4180-bf00-2e9ea8dd5cfc","Planning in India: objectives, history, Five-Year-Plan analysis, and Growth vs Development distinction (national income determination, GDP/G","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2bc9fffc-edaf-4aac-91e3-741ad1e72c22","2025","6ca6382e-c307-415a-b750-3e76d7f2b32a","Council of Ministers, Attorney General of India, and Parliament: composition of Lok Sabha/Rajya Sabha, qualification/disqualification, sessi","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","7371dfdd-84b9-4c3e-ac74-caea4faa7476","2025","6d5d61fa-6f33-480f-b9ce-dc13825b8dc4","Accountability vs Responsibility: distinguishing the two with a suitable example; utilisation of public funds and problems in fund release/u","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","bdc3bcf2-2860-4c5a-af9a-f6867d01defa","2025","6d9b8bde-1762-4f64-9809-288cd1a81a7d","International & security ethics (case studies): ethics in international relations (trade, war, climate finance), arbitration ethics, peaceke","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","d56740a4-1a1b-4694-ba61-e11b76da45e1","2025","6d9b8bde-1762-4f64-9809-288cd1a81a7d","International & security ethics (case studies): ethics in international relations (trade, war, climate finance), arbitration ethics, peaceke","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","e8283d33-89ee-4ab7-a7f6-61b62ded3488","2025","7601505e-390d-45cb-af61-3fb992d2b7be","Important key concepts: New World Order dynamics and 'New Cold War' debates","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c50e82ae-1252-4f38-b818-1bc395adfb34","2025","7b930876-1b58-482e-9eb7-73b549ea751b","Venture capital's role in tech-startup growth; IP piracy's impact on creative/tech industries; biotechnology's lab-to-commercial-scale const","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","a54f3054-101c-4155-b18f-1041c634e680","2025","7f28b657-f93d-46f9-95a5-6d24a527b8e7","Civil-society organisations' impact on public policy formulation; FCRA compliance tightening and civil-society funding constraints; SHG fede","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","25e9c680-766c-4e9d-98e7-cd1febc63e83","2025","8200f61d-5986-4b57-bb7b-38337bef8000","Physiography of India: geopolitical significance of location, geological divisions, the Peninsular Block, the Himalayas and other peninsular","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","cec7b519-1717-470d-8af9-7b7f3f75e315","2025","83499214-66c6-447c-81dc-24f619b81279","Judiciary, rights & rule of law: right to personality, right to vote for undertrials, curative petition, tribunals in India, criminal law re","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","33e4a992-2ff9-4eae-9cce-14d8f4e4d84b","2025","864d1c11-6f6a-4e72-bab5-1468b24ab6e8","Distinguishing a 'Code of Conduct' from a 'Code of Ethics'; code of conduct for ministers/legislators/civil servants/regulators/judiciary","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","1a105b5b-3d52-4e58-9100-b63e62115137","2025","86e91925-ade1-46a6-9f3f-ee232619cec4","Ethics in public life vs economic life; freedom and discipline; duties and rights; virtue ethics; consequences of ethics in human actions","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","03bceee3-607e-4e98-9492-69caae8f5745","2025","908b958d-0ffc-410c-aa31-0ca2f623ed88","Food processing and related industries: scope and significance, location, upstream/downstream requirements, supply-chain management, Mega Fo","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","8b5947e5-be48-4b47-a10f-f216ea6d9448","2025","908b958d-0ffc-410c-aa31-0ca2f623ed88","Food processing and related industries: scope and significance, location, upstream/downstream requirements, supply-chain management, Mega Fo","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2eb374d8-0528-405e-8b7c-6a931eaac5d7","2025","93668a0a-8cd5-4046-aaad-d8d9d8076c08","Migration and settlements: push/pull factors, internal vs world migration, functional classification of cities, boundaries vs frontiers, rur","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","6f8b1b3f-489f-49d5-a87a-45df8754877f","2025","96f80871-5186-4d46-84f8-bb0dca95bbc6","Role of agriculture in the Indian economy: historical background and current status, cropping systems (mono-cropping, crop rotation, sequent","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","894e86ff-b553-4547-b245-023d3b10560c","2025","974077d9-8ad9-46bb-8d6d-6291436c76c3","Global institutions: UN structure (UNGA, UNSC and India's candidacy, ECOSOC), ICJ, UN specialised agencies (FAO, ICAO, ILO, IMO, ITU, UNESCO","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","f4f71864-dec8-4ad9-84b8-53e62dcc4f63","2025","9a0d8ac5-41c0-4970-b9d2-4fbf9efa7f9f","Urbanization in India: pattern, issues, rural-urban migration, slum emergence, urban transport/waste/water-sanitation, urban poverty, and in","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","559bae14-a81a-467e-aa1a-3ceeba373646","2025","9b3782ad-33ba-445e-a503-a41e05e01fd6","Plate tectonics: lithospheric plates (major/minor), plate boundary types (divergent/convergent/transform), rates and forces of plate movemen","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","795b418b-173e-4617-955f-e2c05da0f6b5","2025","ad76f979-2c23-45bd-b5ff-771c43bf9b51","Health, nutrition and sanitation: NFHS-5 findings, renewed healthcare system, One Health concept, Global Hunger Index, Open Defecation Free ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","66990ccc-b627-4e4b-a61d-66d7027d80af","2025","b31c1e99-dbfd-4941-9290-7d3c41a86ee6","Ocean & climate-system dynamics: mid-oceanic ridges and biodiversity, changing El Nino/La Nina patterns, Oceanic Nino Index, climate change'","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","22c00aa8-38e2-4e9a-8cd7-5406691d2be6","2025","b8f41a2a-2b1b-4331-8251-02c6b6b949f1","Role of ethical values in governance and society; significance of value in civil services; society's and educational institutions' contribut","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","e09779e2-4d67-4dd5-9dee-7aa96ebc84d4","2025","bb4b38f9-3dfb-4208-b972-df2bdcf4ec67","The Judiciary: integrated judicial system, Supreme Court composition/independence/jurisdiction/judicial-review/curative-petition, High Court","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","b23c8046-631e-4149-a8e4-cde686e552a1","2025","bb4b38f9-3dfb-4208-b972-df2bdcf4ec67","The Judiciary: integrated judicial system, Supreme Court composition/independence/jurisdiction/judicial-review/curative-petition, High Court","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","ec63ce52-13a3-4d76-955d-1006473ac9db","2025","bc25126f-b87b-48ab-815a-e38d4695b353","'Adivasi' as a category: reasons for the term and geographic concentration of tribal populations; issues with tribal habitat in India","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","f3489619-509c-4393-80aa-d568c734d9a8","2025","be23d986-564f-4405-80b9-4b16a990ffbc","Essential aptitude for civil servants; foundational values of civil services: neutrality, anonymity, accountability, integrity, humility, ad","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","1fa9aafa-b2f0-488f-a863-64523d4ed2da","2025","c6cd8a05-f639-4616-a446-29427819ed0d","Climate change basics: greenhouse effect and global warming, international efforts to control climate change, ozone-layer depletion, acid ra","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","286c2da4-145b-49e3-ac17-60cc2965aaac","2025","c78bf170-9afd-47db-938c-61da2f40d7f3","Demography: concept of human resources, population distribution (physical/socio-cultural/demographic factors), world/continental distributio","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","9f2d784e-0be0-4f41-be5c-b3932845bb50","2025","cabfe4d1-1f6d-4164-8209-16b3d6c15e57","'Constitutional morality': concept and how it is enforced in a democratic system; social auditing as more than financial verification ??? an","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","82523a3a-610b-4178-9297-8ee4ac55d78c","2025","cd0bf15a-08ab-4978-97b0-54a2c1ce5c6f","Union and states: State Reorganisation Commission, components of Indian territory, formation of new states, Zonal Councils, Union Territorie","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","fbf47b0a-008f-4887-a1af-97a6ac1bc3f5","2025","cdb9967e-50a6-44eb-a6a9-8b14cc892378","Conflict of interest: definition, actual vs potential conflicts, with illustrative examples; administrative value conflicts in maintaining p","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","ca3c7729-320d-46f1-98c1-aea8642a4893","2025","d07227df-974f-4268-bbc4-a59fb80b38bb","Nanoscience and nanotechnology: basics, nanomaterials, applications (medicine, semiconductors, food, textiles, sustainable energy, environme","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c222e785-dd62-45d3-bedb-fa421faa5c07","2025","d08a6995-9703-4913-9e85-977f3d639281","Electronics and telecommunications: computer generations and cloud computing, IT-enabled services, display technologies (LCD/LED/OLED/AMOLED","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","ed1344d5-f955-48cb-9ffc-3babdd9af1e6","2025","d292c4db-02c2-4fe3-a392-d9ff1f83d612","India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","1fd80f3f-daed-4e44-a2a9-86bc266e868b","2025","d594130c-6968-4204-a72c-1813a5c423a0","Climate mitigation & industrial transition: Anthropocene debate, green industrialisation, carbon farming, electric mobility, green hydrogen ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","50ece4cb-aade-456a-9cd4-2b8517f142ca","2025","d72e6038-8dad-4335-be6d-8e06c657add8","Socio-religious reform movements of the 19th century (Raja Ram Mohan Roy, Jyotirao Phule, Ishwar Chandra Vidyasagar, Ambedkar movement)","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","cc1f06b2-f0f9-43c1-b20b-b00c7aab3829","2025","d9be9125-85a2-4155-bbd1-526c8a0d31f8","Regional temple traditions: Khajuraho, Odisha, Gwalior, Gujarat, Rajasthan, Bengal, Assam, HP, J&K temple styles","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
